====== LL 330 ======,,====== Heap 330 ======,,====== STL 330 ======
0.000457,,0.000385,,0.000578
0.000459,,0.000385,,0.000578
0.000456,,0.000386,,0.000578
0.000454,,0.000385,,0.000581
0.000456,,0.000385,,0.000621
0.000455,,0.000385,,0.000573
0.000456,,0.000409,,0.000577
0.000455,,0.00041,,0.000577
0.000455,,0.000384,,0.000601
0.000456,,0.000385,,0.00058
0.000456,,0.000384,,0.000574
0.000455,,0.000387,,0.000578
0.000456,,0.000386,,0.000576
0.000492,,0.000385,,0.000579
0.000466,,0.000385,,0.000577
0.000456,,0.000386,,0.000575
0.000456,,0.000457,,0.000621
0.000456,,0.0004,,0.000575
0.000455,,0.000388,,0.000579
0.000456,,0.000387,,0.000579
0.0005,,0.000427,,0.000579
0.000455,,0.000387,,0.000579
0.000456,,0.000385,,0.00058
0.000456,,0.000384,,0.000578
0.0005,,0.000384,,0.00058
0.000456,,0.000384,,0.000583
0.000456,,0.000383,,0.000584
0.000455,,0.000383,,0.000579
0.000455,,0.000384,,0.000577
0.000455,,0.000383,,0.000581
0.000454,,0.000384,,0.000578
0.000541,,0.000383,,0.000581
0.000457,,0.000384,,0.000591
0.000454,,0.000413,,0.000625
0.000456,,0.000404,,0.000577
0.000455,,0.000408,,0.000581
0.000455,,0.000416,,0.000575
0.000455,,0.000384,,0.000583
0.000455,,0.000384,,0.00058
0.000455,,0.000385,,0.000583
0.000455,,0.000518,,0.00058
0.000453,,0.000393,,0.000578
0.000456,,0.000391,,0.000579
0.000457,,0.000387,,0.000579
0.000457,,0.000385,,0.000581
0.000455,,0.000385,,0.00058
0.000537,,0.000384,,0.00058
0.000477,,0.000385,,0.000578
0.000528,,0.000385,,0.000578
0.000456,,0.000384,,0.000596
0.000461,,0.000386,,0.000635
0.000455,,0.000384,,0.000577
0.000457,,0.000384,,0.000582
0.000455,,0.000385,,0.00058
0.000455,,0.000384,,0.000581
0.000453,,0.000384,,0.000578
0.000455,,0.000458,,0.000581
0.000454,,0.000402,,0.000618
0.000454,,0.000424,,0.000574
0.000455,,0.000435,,0.000574
0.000501,,0.000385,,0.00069
0.000455,,0.000386,,0.000621
0.000455,,0.000387,,0.000577
0.000456,,0.000385,,0.000605
0.000454,,0.000384,,0.000582
0.000509,,0.000384,,0.000577
0.000457,,0.000384,,0.000576
0.000455,,0.000384,,0.000576
0.000455,,0.000385,,0.000576
0.000454,,0.000383,,0.000576
0.000455,,0.000385,,0.000586
0.000454,,0.000384,,0.000578
0.000455,,0.000384,,0.000579
0.000454,,0.000385,,0.000577
0.000456,,0.000384,,0.000582
0.000452,,0.000385,,0.000626
0.000455,,0.000406,,0.000578
0.000454,,0.000421,,0.00058
0.000454,,0.000409,,0.000576
0.000454,,0.000407,,0.000578
0.000453,,0.000394,,0.000577
0.000455,,0.000384,,0.000577
0.000502,,0.000387,,0.00058
0.000476,,0.000384,,0.000585
0.000454,,0.000385,,0.000578
0.000454,,0.000383,,0.000581
0.000455,,0.000385,,0.000577
0.000454,,0.000385,,0.00058
0.000454,,0.000385,,0.000579
0.000456,,0.000385,,0.000608
0.000454,,0.000384,,0.000592
0.000455,,0.000384,,0.000581
0.000455,,0.000385,,0.000574
0.000454,,0.000383,,0.000579
0.000454,,0.000384,,0.000577
0.000454,,0.000383,,0.000583
0.000499,,0.000383,,0.000576
0.000453,,0.00047,,0.000584
0.000453,,0.000511,,0.000627
0.000453,,0.000422,,0.000578
0.000601,,0.000389,,0.000578
0.000596,,0.000387,,0.000579
0.000456,,0.000388,,0.000578
0.000456,,0.000385,,0.000578
0.00046,,0.000386,,0.000582
0.000455,,0.000383,,0.00058
0.000456,,0.000385,,0.000585
0.000455,,0.000385,,0.000586
0.000454,,0.000385,,0.000579
0.000455,,0.000384,,0.000623
0.000455,,0.000384,,0.000582
0.000456,,0.000385,,0.000654
0.000456,,0.000385,,0.000783
0.000455,,0.000441,,0.000583
0.000456,,0.00039,,0.000583
0.000455,,0.000388,,0.000575
0.000455,,0.000385,,0.000578
0.000504,,0.000385,,0.000606
0.000456,,0.000384,,0.000606
0.000455,,0.000385,,0.000583
0.000456,,0.000384,,0.00058
0.000455,,0.000384,,0.000581
0.000456,,0.000385,,0.000586
0.000455,,0.000388,,0.000577
0.000454,,0.000384,,0.000577
0.000454,,0.000384,,0.000581
0.000459,,0.000383,,0.000577
0.000456,,0.000384,,0.000581
0.000456,,0.000385,,0.000577
0.000455,,0.000385,,0.000582
0.000454,,0.000385,,0.000578
0.000455,,0.000384,,0.000602
0.000505,,0.000383,,0.000649
0.000455,,0.00043,,0.000578
0.000517,,0.000384,,0.000578
0.000455,,0.000384,,0.00058
0.000455,,0.000384,,0.000578
0.000455,,0.000416,,0.000576
0.000456,,0.000404,,0.000622
0.000455,,0.000383,,0.000579
0.000453,,0.000384,,0.000587
0.000454,,0.000384,,0.000575
0.000455,,0.000384,,0.000634
0.000456,,0.000432,,0.000616
0.000455,,0.000385,,0.000599
0.000454,,0.000385,,0.000586
0.000453,,0.000384,,0.000624
0.000521,,0.000384,,0.000578
0.000592,,0.000385,,0.000585
0.000611,,0.000384,,0.000581
0.000467,,0.000384,,0.00058
0.000494,,0.000383,,0.00058
0.000468,,0.000385,,0.000581
0.000511,,0.000384,,0.000579
0.000468,,0.000384,,0.000582
0.000472,,0.000383,,0.000663
0.000697,,0.000385,,0.000613
0.000701,,0.000385,,0.000615
0.000702,,0.000437,,0.000576
0.000703,,0.000385,,0.000581
0.0007,,0.000383,,0.000577
0.000658,,0.000384,,0.000584
0.000494,,0.000386,,0.00058
0.000466,,0.000385,,0.000584
0.000468,,0.000384,,0.000675
0.000684,,0.000385,,0.000785
0.000547,,0.000385,,0.000587
0.000473,,0.000384,,0.000608
0.000471,,0.000385,,0.000579
0.000574,,0.000383,,0.000577
0.000485,,0.000385,,0.000581
0.0007,,0.000383,,0.000578
0.000513,,0.000383,,0.00058
0.000505,,0.000384,,0.000615
0.000522,,0.000387,,0.000588
0.000514,,0.000386,,0.000583
0.000496,,0.000383,,0.000577
0.000502,,0.000385,,0.000578
0.000489,,0.000384,,0.000623
0.000491,,0.000384,,0.000579
0.000529,,0.000383,,0.000651
0.000483,,0.000384,,0.000579
0.000486,,0.000384,,0.000634
0.000484,,0.000383,,0.000576
0.000488,,0.000383,,0.000578
0.000485,,0.000384,,0.000581
0.000483,,0.000431,,0.000579
0.000484,,0.000385,,0.000583
0.000485,,0.000384,,0.000575
0.000485,,0.000386,,0.000576
0.000484,,0.000384,,0.00058
0.000485,,0.000382,,0.000587
0.000484,,0.000385,,0.000582
0.000492,,0.000383,,0.000575
0.000486,,0.000385,,0.000583
0.000494,,0.000384,,0.000574
0.000541,,0.000386,,0.000582
0.000485,,0.000385,,0.000581
0.000504,,0.000384,,0.000627
0.000522,,0.000433,,0.00058
0.000484,,0.000387,,0.000576
0.000483,,0.000384,,0.000579
0.000482,,0.000384,,0.000626
0.000485,,0.000384,,0.000582
0.000483,,0.000385,,0.000578
0.000484,,0.000385,,0.000579
0.000483,,0.000384,,0.000578
0.000482,,0.000384,,0.000584
0.000483,,0.000384,,0.000578
0.000482,,0.000386,,0.000578
0.000486,,0.000384,,0.00058
0.000482,,0.000385,,0.000578
0.000518,,0.000384,,0.000582
0.000484,,0.000384,,0.000582
0.000483,,0.000385,,0.000578
0.000501,,0.000383,,0.000583
0.000488,,0.000382,,0.000579
0.000484,,0.000384,,0.000577
0.000482,,0.000384,,0.000579
0.000482,,0.000384,,0.000621
0.000482,,0.000383,,0.000583
0.000483,,0.000384,,0.000584
0.000482,,0.000385,,0.000576
0.000507,,0.000384,,0.000622
0.00049,,0.000383,,0.000577
0.000499,,0.000385,,0.000576
0.000486,,0.000387,,0.000578
0.000482,,0.000384,,0.000583
0.000482,,0.000384,,0.000575
0.000538,,0.00043,,0.000576
0.000485,,0.000384,,0.000626
0.000483,,0.000384,,0.000577
0.000485,,0.000382,,0.000582
0.000484,,0.000394,,0.000576
0.000483,,0.000417,,0.000581
0.000515,,0.000382,,0.0006
0.000484,,0.000384,,0.000577
0.000485,,0.000428,,0.000584
0.000485,,0.000384,,0.00058
0.000486,,0.000384,,0.000634
0.000485,,0.000386,,0.000575
0.000485,,0.000384,,0.000582
0.000484,,0.000383,,0.000578
0.000485,,0.000385,,0.000583
0.000484,,0.000384,,0.00058
0.00052,,0.000384,,0.000583
0.000486,,0.000383,,0.000579
0.000589,,0.000385,,0.000577
0.000487,,0.000385,,0.000579
0.000487,,0.000385,,0.000582
0.000483,,0.000384,,0.000579
0.000484,,0.000385,,0.00058
0.000483,,0.000387,,0.000576
0.000484,,0.000385,,0.000646
0.000483,,0.000385,,0.00058
0.000482,,0.000385,,0.000581
0.000482,,0.000384,,0.000578
0.000483,,0.000384,,0.000579
0.000482,,0.000385,,0.000575
0.000483,,0.000384,,0.000645
0.000483,,0.000385,,0.000619
0.000488,,0.000434,,0.000605
0.000493,,0.000385,,0.000617
0.000468,,0.000385,,0.000593
0.000486,,0.000386,,0.000579
0.00048,,0.000383,,0.000578
0.000481,,0.00045,,0.000576
0.000483,,0.000438,,0.000576
0.00049,,0.000387,,0.000587
0.000473,,0.000386,,0.000578
0.000468,,0.000384,,0.000575
0.000469,,0.000422,,0.000577
0.000468,,0.000394,,0.000579
0.000468,,0.000384,,0.000595
0.000468,,0.000384,,0.000604
0.000468,,0.000385,,0.00088
0.00047,,0.000384,,0.000894
0.000469,,0.000385,,0.000708
0.00052,,0.000384,,0.000579
0.00047,,0.000404,,0.000584
0.00047,,0.000386,,0.000581
0.000469,,0.000383,,0.000576
0.000468,,0.000384,,0.000582
0.000468,,0.000383,,0.000576
0.000467,,0.000384,,0.000579
0.000468,,0.000384,,0.000602
0.000467,,0.000429,,0.000602
0.000468,,0.000383,,0.000602
0.000468,,0.000385,,0.000597
0.000467,,0.000386,,0.000634
0.00047,,0.000383,,0.000599
0.000469,,0.000385,,0.000577
0.000469,,0.000386,,0.000584
0.000468,,0.000383,,0.000581
0.000466,,0.000385,,0.000582
0.000497,,0.000384,,0.000579
0.00047,,0.000384,,0.000582
0.000468,,0.000384,,0.000577
0.000467,,0.000385,,0.000581
0.000499,,0.000385,,0.000587
0.000486,,0.000428,,0.000615
0.000468,,0.000398,,0.000619
0.00047,,0.000395,,0.000626
0.000468,,0.000395,,0.000578
0.000469,,0.000395,,0.000577
0.000468,,0.000398,,0.000577
0.000491,,0.000404,,0.00058
0.000468,,0.000384,,0.000577
0.000467,,0.000385,,0.000612
0.000466,,0.000385,,0.000588
0.000468,,0.000383,,0.000583
0.000467,,0.000384,,0.000579
0.000496,,0.000384,,0.000579
0.000468,,0.000384,,0.000574
0.000468,,0.000432,,0.000628
0.000467,,0.000385,,0.000577
0.000468,,0.000383,,0.000577
0.000467,,0.000386,,0.000622
0.000498,,0.000385,,0.000578
0.000467,,0.000384,,0.000581
0.000472,,0.000383,,0.000577
0.000469,,0.000384,,0.000577
0.000468,,0.00045,,0.000578
0.000467,,0.000395,,0.000575
0.000466,,0.000387,,0.00058
0.000468,,0.000387,,0.000578
0.000468,,0.000386,,0.000577
0.000467,,0.000385,,0.000581
0.000468,,0.000385,,0.000582
0.000502,,0.000385,,0.000578
0.00047,,0.000384,,0.000579
0.000469,,0.000387,,0.000581
0.000468,,0.000384,,0.00058
0.000468,,0.000384,,0.000577
0.000466,,0.000385,,0.000576
0.000494,,0.000385,,0.000577
0.000468,,0.000385,,0.00058
0.000467,,0.000385,,0.000631
0.000468,,0.000385,,0.000581
0.000467,,0.000387,,0.000581
0.000469,,0.000385,,0.000625
0.000471,,0.000403,,0.000581
0.000469,,0.000527,,0.000618
0.000469,,0.000522,,0.00059
0.000467,,0.000397,,0.000583
0.000468,,0.000405,,0.000578
0.000509,,0.000385,,0.000578
0.00047,,0.000389,,0.000577
0.000468,,0.000385,,0.000581
0.000468,,0.000384,,0.000578
0.000469,,0.000385,,0.000575
0.000468,,0.000385,,0.000579
0.000468,,0.000386,,0.000577
0.000468,,0.000385,,0.000576
0.000468,,0.000384,,0.000579
0.000479,,0.000385,,0.00058
0.000494,,0.000429,,0.000577
0.000524,,0.000386,,0.000578
0.000536,,0.000384,,0.000622
0.000478,,0.000384,,0.000578
0.000468,,0.000385,,0.000574
0.000468,,0.000385,,0.000581
0.000473,,0.000385,,0.000579
0.000469,,0.000385,,0.000576
0.000467,,0.000384,,0.00058
0.000545,,0.000427,,0.000582
0.000469,,0.000419,,0.000576
0.00047,,0.000384,,0.000579
0.000469,,0.00045,,0.000578
0.000479,,0.000391,,0.00058
0.000483,,0.00039,,0.00058
0.000468,,0.000387,,0.000626
0.000512,,0.000388,,0.000576
0.000469,,0.000387,,0.000578
0.000468,,0.000408,,0.000583
0.000469,,0.000386,,0.00058
0.000468,,0.000386,,0.000581
0.000468,,0.000384,,0.000577
0.000468,,0.000385,,0.000584
0.00049,,0.000384,,0.000575
0.000468,,0.000386,,0.000578
0.000466,,0.000385,,0.000585
0.000469,,0.000386,,0.00061
0.000474,,0.000428,,0.000579
0.000468,,0.000386,,0.000586
0.00047,,0.000384,,0.000596
0.000469,,0.000384,,0.000577
0.000469,,0.000384,,0.000574
0.000469,,0.000384,,0.000577
0.000467,,0.000385,,0.000582
0.000509,,0.000385,,0.000583
0.000516,,0.000385,,0.000578
0.000519,,0.000428,,0.000583
,,,,
0.000487398,,0.000402034,,0.000599352
7.84936E-05,,5.14133E-05,,6.27241E-05
